period_id,type_id,contact_id,overridden,comment,editor_id,created_date,leave_amount,brought_forward_amount,public_holiday_amount,overridden_amount
1,8,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,298,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,298,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,299,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,299,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,299,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,299,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,299,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,300,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,300,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,300,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,300,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,300,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,301,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,301,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,301,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,301,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,301,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,302,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,302,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,302,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,302,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,302,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,303,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,303,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,303,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,303,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,303,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,304,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,304,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,304,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,304,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,304,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,305,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,305,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,305,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,305,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,305,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,306,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,306,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,306,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,306,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,306,0,NULL,306,2018-02-16 11:24:32,14.00,0.00,0.00,0.00
1,6,306,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,306,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,306,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,306,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,306,0,NULL,306,2018-02-13 19:06:57,14.00,0.00,0.00,0.00
2,6,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,306,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,306,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,307,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,307,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,307,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,307,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,308,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,308,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,308,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,308,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,308,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,309,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,309,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,309,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,309,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,309,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,310,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,310,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,310,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,310,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,311,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,311,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,311,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,311,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,311,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,312,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,312,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,312,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,312,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,313,0,NULL,306,2018-02-16 11:24:32,25.50,0.00,0.00,0.00
1,2,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,313,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,9,313,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,1,314,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,314,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,314,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,314,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,315,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,315,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,315,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,315,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,315,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,316,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,316,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
